timestamp,strategy,round,metric,value
2025-12-03 17:31:33,bagging,1,auc,0.9041218272837793
2025-12-03 17:31:33,bagging,1,f1,0.6509661835748792
2025-12-03 17:31:33,bagging,2,auc,0.9090444752112936
2025-12-03 17:31:33,bagging,2,f1,0.6620068344206277
2025-12-03 17:31:33,bagging,3,auc,0.9117788127534079
2025-12-03 17:31:33,bagging,3,f1,0.6688762626262627
2025-12-03 17:31:33,bagging,4,auc,0.9138066217182108
2025-12-03 17:31:33,bagging,4,f1,0.6709001428798222
2025-12-03 17:31:33,bagging,5,auc,0.9157707423839674
2025-12-03 17:31:33,bagging,5,f1,0.6739199999999999
2025-12-03 17:31:33,bagging,6,auc,0.9170031527003091
2025-12-03 17:31:33,bagging,6,f1,0.676465837506057
2025-12-03 17:31:33,bagging,7,auc,0.9183141589247825
2025-12-03 17:31:33,bagging,7,f1,0.6789199739752765
2025-12-03 17:31:33,bagging,8,auc,0.9191397469206
2025-12-03 17:31:33,bagging,8,f1,0.6804191224623445
2025-12-03 17:31:33,bagging,9,auc,0.9200472692080515
2025-12-03 17:31:33,bagging,9,f1,0.6820866141732282
2025-12-03 17:31:33,bagging,10,auc,0.9204714453669511
2025-12-03 17:31:33,bagging,10,f1,0.6835860250494395
